screen_name,tweet,polarity,subjectivity,retweet_count,retweet_at,in_reply_to_screen_name,tweet_len,tweet_is_Retweet
haroon_speaks,Only thing funnier than the idea of #Nishkumar being pelted with bread at a gig by brexiteers (who booked him) for doing  brexit jokes is the fact that it was probably a posh venue which means they likely were throwing French bread at him and not hovis #brexit,0.0,0.6666666666666666,0, @Nabilu,,260,True
AriRojsson,"Hello people, Lord Adonis is coming to my university for a speech on #Brexit on Friday 6th. If there is anything specific someone would like to ask but hasn't had the chance to, please reply/DM and I shall do my best to get an answer out of him. #PSA",0.5,0.2125,0,,,250,False
Moray4E,"Make your voice heard! 
10 days left to let others know that you’ll be #TacticalVoting and encourage them to, to get the final say on #Brexit!",0.0,0.5,0, @peoplesvote_uk,,142,True
Pgc04,"The ""Mother Parliament."" Seriously? You are Australians, and still regard England as the ""Mother Country,"" am I right?
You don't think we might have moved a little beyond that, have become our own people?
@AusRepublic https://t.co/4ly2OHp11K",0.09122023809523809,0.6755952380952381,0, @Peter_Fitz,,241,True
DWB06333002,"J Corban took £10,000 donation for his leadership campaign from freinds of AI-Aqsa, a pro HAMAS British organisation in Leicester which want the ELIMINATION OF ISRAEL
The donation was NOT declared to the Electorial Commission. #Brexit https://t.co/EWoe6JN0GC",0.0,0.0,0, @DWB06333002,,258,True
PatJone60030918,"I’m making NO apologies for retweeting this. I’d love it if just a few of my followers did.

If our Government can’t support ONE of its subjects, how can it promise to support all its subjects?

#FreeNazanin https://t.co/Ola8EQshu8",0.15,0.35,0, @AlecChops,,231,True
itsallgonemad,"So @mrjamesobrien is enjoying spewing his propaganda on @LBC that @realDonaldTrump has lied particularly over the NHS &amp; where is was the day #Brexit was announced!

1. The NHS WAS on the table until he was told otherwise.
2. He his the @POTUS, a busy man, maybe he can't remember? https://t.co/HXqxE6eW3L",0.17708333333333334,0.3333333333333333,0,,,308,False
superdupedoodle,"Read ""The Great Deception"" &amp; ""The Rotten Heart of Europe"" Its all predicted there! EU is totally corrupt!

Marr #Ridge 
#BBCR4today #bbcpm #SkyNews #C4News #itvnews #bbcaq #Newsnight #politicslive 
@lbc #SNP @Iromg
@juliaHB1 @IainDale
#LBC #Brexit #BrexitParty 
@talkRADIO https://t.co/UI5VNUMAK8",0.1875,0.875,0, @JohnS72340126,,300,True
ferguson2811,"Kay: How important is US trade deal?

Fox: Well the US is about 19% of our exports

Kay: But EU is about 40%?

Fox: Its 44%

#GE2019 #Brexit https://t.co/YXGzMTTY9X",0.4,1.0,0, @Doozy_45,,164,True
misssnapshot,https://t.co/ncCBQtJEzN #Brexit debate in a nutshell 😂,0.0,0.0,0,,,54,False
amaranth64,"@HackedOffHugh @mattremains @sajidjavid was very supportive of business. So much that his own people put this out in 2016 about negative impact of #Brexit 👇
#GE2019 @Conservatives
#StopTheCoup https://t.co/UwLyeoZ6tH",0.28750000000000003,0.65,0, @lpz3,,216,True
4WellnessToday,#Raab #GE2019 #GE19 #Brexit - Don't trust anything this man says - Tory minister admits authoring pamphlet pushing privatisation of #NHS hospitals https://t.co/LSAuMOtJBi,0.0,0.0,0,,,170,False
fionamaeve,#Brexit strategy?,0.0,0.0,0,,,17,False
Clarityeconomic,"🎙️ Our NIESR Talks #GeneralElection2019 podcast on education #policy is out now - Director @jagjit_chadha in coversation with @StefanSpeckesse &amp; Elena Lisauskaite on what makes an effective #education policy: 
#spending
#brexit
#GE2019Economists 👇🎙️
https://t.co/Be0q8KQnEw",0.6,0.8,0, @NIESRorg,,277,True
Dolly_Darren,"Kay: How important is US trade deal?

Fox: Well the US is about 19% of our exports

Kay: But EU is about 40%?

Fox: Its 44%

#GE2019 #Brexit https://t.co/YXGzMTTY9X",0.4,1.0,0, @Doozy_45,,164,True
JChapman1729,Ever wondered why Boris Johnson doesn't get involved in debates? Many years ago England had a king who became known as Ethelred The Unready. Do you really want Boris the Unready negotiating for the UK? Don't vote Tory this time. #Brexit #Election2019 https://t.co/wMVIzQ0s3Y,0.35,0.35,0,,,274,False
SciPolTech,"One for those who support conservatives in the belief they are ""fiscally responsible""....",0.2,0.55,0,,,89,False
jake_001x,"This has made my day 😁
Over A40 roundabout, B’d old town.

An 85yo lady recently describe him as a traitor completely unprompted. Good to see it’s not just us young ‘uns hehe

He must be consigned to political history

#CCHQ
#BCCA
#DominicGrieve
#Brexit
#Beaconsfield https://t.co/ia1iDfHOTO",0.16666666666666666,0.325,0, @MrTardigradeUK,,291,True
DWB06333002,"J Swinson listen carefully
You have as much chance of being the next PM
As the 'Lib Dem Remainers' have of the UK celebrating XMAS at Easter
Dream On #Brexit https://t.co/wF9lxMUlWN",0.03333333333333333,0.39999999999999997,0, @DWB06333002,,181,True
Clarityeconomic,"Great election briefing by my colleague @GarryYoung5 . Let me add the market access metrics that I developed a year ago with @amit_kara  to compare different trade deals. The new trade deal will probably be different from the White Paper, but it already gives you a good idea https://t.co/nqMu7OvwXn https://t.co/K0GptvY1rZ",0.24805194805194805,0.4720779220779221,0, @clenoel,,323,True
sillybugs55,"Read the latest blog on the https://t.co/4uHufUhscn website from Alan Winters - Prof of Economics &amp;  Director of UK Trade Policy on why @BorisJohnson 's #ovenready #Brexit is yet another lie #GE2019
https://t.co/SqbZaWA6p9
@remainutd https://t.co/JW16mFauT4",0.5,0.9,0, @thatginamiller,,261,True
AWorriedMan,"The more I hear the slogan #GetBrexitDone the less I believe it will happen. Johnson’s #FakeBrexit is an establishment trap to keep us tied to the #EU forever. After three years of lying and foot-dragging, the #Tories don’t deserve a majority. If they get one, #Brexit is over.",0.16666666666666669,0.2833333333333333,0, @patcondell,,277,True
barryfromwat,"@OFOCBrexit two words...Pat Mountain. What a Christmas car crash treat of an interview on @adamboultonSKY. S/o everyone who attended the #bmeprpros event last Friday, you'll LOVE this #UKIP #PoorPat #Brexit https://t.co/052gxZb0kW",0.25,0.3333333333333333,0, @BellaBtweets,,230,True
Jeanvaljean1533,"@JulietB270880 @MollyMEP @DavidEDrew Anyone putting their trust in @MollyMEP &amp; @LibDems remain alliance to stop #Brexit will be sadly disappointed @OwenJones84 is right, your only hope is a @UKLabour government and the promised #PeoplesVote between a credible deal and remain, within six months of election!
#GTTO https://t.co/VYjQJ66Paw",0.008928571428571425,0.7464285714285714,0, @DannyShell4,,341,True
batterbee_rob,@BorisJohnson Just get on with the things that matter and forget #brexit,0.0,0.0,0,,BorisJohnson,72,False
_eqwal,"Kay: How important is US trade deal?

Fox: Well the US is about 19% of our exports

Kay: But EU is about 40%?

Fox: Its 44%

#GE2019 #Brexit https://t.co/YXGzMTTY9X",0.4,1.0,0, @Doozy_45,,164,True
diclexicon,"@mrjamesob @thejournal_ie Qualifications, lies &amp; the truth, not sure these are good subjects for you James. Carl Beech! What were you thinking? #Brexit will produce accountable Politicians. It's already shifted the tectonic plates of the UK's tribal system. Check this rec. 2nd Dec. https://t.co/9xCUgkdscz",0.20833333333333334,0.4962962962962963,0,,mrjamesob,310,False
guse_guse,@lewis_goodall And it was they who did NOT deliver #brexit  even when they had majority. Let the people not forget that! #GE2019,0.0,0.0,0, @fasr1975,,128,True
mcpete,"This election will be remembered, amongst other things, for its utterly spurious bar charts.

#UKelection2019 #Brexit",-0.0625,0.6875,0,,,117,False
News_VJ,"@toadmeister @allisonpearson Nice attempt at distraction, but today's topic is really that Trump has already said the NHS is 'on the table' in *ANY* trade deal. 
#GE2019 #BorisJohnson #NHS #Brexit #DonaldTrump  https://t.co/x1a9OYEAa1",0.4,0.6,0,,toadmeister,234,False
cheng_christine,"The impact of @UKLabour’s approach to #Brexit would be slightly positive, with ‘catch up’ growth offsetting the negative effects of Labour’s ‘soft’ Brexit. The @LibDems would indeed benefit from a ‘Remain bonus’. 22/25",0.009090909090909094,0.4318181818181818,0, @anandMenon1,,218,True
LSALad,"""It's a bit odd. PM who's been called the 'British Trump' by Donald Trump, is now cold shouldering him? 🔥

#GE2019 #Brexit

@adamboultonSKY https://t.co/Eze8REEowA",-0.25555555555555554,0.4166666666666667,0, @Doozy_45,,163,True
PolakPolly,"Need a very British argument against #Brexit? Here it is: as a result of population ageing and declining fertility, the UK state pension system is unlikely to remain viable without a steady inflow of young immigrant workers from abroad.",-0.05833333333333334,0.35,0,,,236,False
discreetsecure,"@981cay @KymYSmith @CliveWismayer @NGreen4libdems @LibDems @BestForBritain @remainutd Here’s some of the evidence to back up point that Tory vote rises when Labour perceived as challengers.
It’s because there’s a significant number of people who fear Corbyn more than they fear Johnson/ #Brexit https://t.co/02mX9mPqv8",0.2916666666666667,0.4583333333333333,0, @MatthewGreen02,,318,True
latticeworkwlth,Fund managers deploy machines to decipher British election riddle: #Brexit #AI #ArtificialIntelligence #AssetManagers https://t.co/usZHaWIXui,0.0,0.0,0,,,141,False
Irritatedllama,"Kay: How important is US trade deal?

Fox: Well the US is about 19% of our exports

Kay: But EU is about 40%?

Fox: Its 44%

#GE2019 #Brexit https://t.co/YXGzMTTY9X",0.4,1.0,0, @Doozy_45,,164,True
a4ehighpark1,"Tactical voting you may have to vote for a party you dont like  #GetBrexitDone
THIS IS THE LAST CHANCE TO GET #BREXIT DONE!!! 
Less than 2 weeks to go, the future is in your hands
#LabourLies #Traitors  
  #southport #GE2019
 https://t.co/2XPlD8xYS2 via @onthespot_news",-0.05555555555555555,0.0861111111111111,0,,,269,False
milneorchid,"@mr_jonestweets Send them a nice Xmas card like this one!
https://t.co/r2hZNb5UWr",0.75,1.0,0,,mr_jonestweets,81,False
TradingTechIns,"Registration is now open for TradingTech Summit in London on 25th February 2020! 

Secure your place here: https://t.co/cIWzyNakmr #tradingtech #TTSLDN #brexit #APIs #SIs #managedservices #DevOps #outsourcedinfrastructure #marketdata #alternativedata https://t.co/ihHjYDgMp3",0.2,0.55,0,,,274,False
FromeneKa,"Asked about the #NHS, #Trump said, ""I don't even know where that rumour started.. If you handed it to us on a silver platter, we'd want nothing to do with it.""

Labour persisting with the lies, that's where the rumour started.

#GE2019 #Brexit🇬🇧 https://t.co/6aombpr3Vm",0.0,0.0,0, @DarrenPlymouth,,269,True
PeterJamesPhel1,Diane Abbott “Stop throwing Tory talking points at me!” Emily Maitlis “This comment came from a Labour member!” (Diane’s attitude to Labour’s Northern working class writ large here folks!) 🤦‍♂️ #Brexit #Immigration #FOM #GeneralElection2019 #Newsnight https://t.co/Q74Lyy6230,0.26785714285714285,0.42857142857142855,0, @UxbEconomist07,,275,True
InnedMargaret,"Kay: How important is US trade deal?

Fox: Well the US is about 19% of our exports

Kay: But EU is about 40%?

Fox: Its 44%

#GE2019 #Brexit https://t.co/YXGzMTTY9X",0.4,1.0,0, @Doozy_45,,164,True
montaillacman,"Dutch newspaper cartoon showing the gang rape of the UK by Johnson and his oicks. It’s an interesting depiction of the BBC effectively saying “Move along. Nothing to see”.

An accurate reflection of the state of play? Probably.

#GE2019 #GetJohnsonOut #Brexit #bbcnews https://t.co/qb9LtL6Pcg",0.5000000000000001,0.6444444444444445,0,,,292,False
Doozy_45,"Never Forget:

""There is not enough Doctors/Nurses. The #NHS has been destroyed. Now you come here for a press opportunity""

#GE2019 #Brexit https://t.co/SpOc4gblE3",0.0,0.5,0, @Doozy_45,,164,True
Pusseecat1968,We can never allow this to happen fellow Scots #VoteSNP #indyref2020 🏴󠁧󠁢󠁳󠁣󠁴󠁿,0.0,0.0,0,,,76,False
Doozy_45,"Kay: How important is US trade deal?

Fox: Well the US is about 19% of our exports

Kay: But EU is about 40%?

Fox: Its 44%

#GE2019 #Brexit https://t.co/YXGzMTTY9X",0.4,1.0,0, @Doozy_45,,164,True
nlygo,"@honeysettwatts I did in 2017 but it was taken by @theresa_may as my support for #Brexit, so won't make that mistake again. 

And anyhow my local candidate @Offord4Hendon still refuses to support same-sex marriage. So it's a no from me.",0.0,0.0,0,,honeysettwatts,236,False
defactoengineer,"The only foreign leader mentioned in the 1st 🇸🇰 pre-election campaign video of the ruling #SMER &amp; PM @PellegriniP_ (listed before #Brexit &amp; ""other crisis"") is Turkish President who ""threatens Europe with millions of refugees"" #SlovakiaVotes #SKelection2020 https://t.co/rR9T2X23w2",-0.08333333333333333,0.5,0, @Lucia_Yar,,288,True
DJP455,"Kay: How important is US trade deal?

Fox: Well the US is about 19% of our exports

Kay: But EU is about 40%?

Fox: Its 44%

#GE2019 #Brexit https://t.co/YXGzMTTY9X",0.4,1.0,0, @Doozy_45,,164,True
AnthonyCWBC,@BorisJohnson @DominicRaab @trussliz All prepared and excited for the launch of The Commonwealth Business Club tomorrow. Working to make a successful #Brexit.  #ReadyToTrade  https://t.co/02Nb8zPOam,0.5625,0.85,0, @CwbcThe,,198,True
AlanOatey,The #ByeByeBorisSong covers @BorisJohnson's fibs &amp; misdemeanours on the #EU #Brexit #airpollution #jenniferarcuri #RussiaReport and more. Full song at link in bio. Official Release 2/12/19. #GE2019 https://t.co/x2toVJwdQw,0.425,0.525,0, @boris_bye,,225,True
SouthDerbysLDs,"Jo Swinson has given the best one liner about #Brexit in this BBC Election Debate when she says: You think you're going to get Brexit done? ""You're in episode one of a ten season box set!"" 
Priceless.
#BBCDebate",0.6666666666666666,0.43333333333333335,0, @TaraLilyWriter,,211,True
tspscottpr,@ChemistryWorld takes a look at how #Brexit uncertainty is leaving science under threat as the general election looms: https://t.co/2LRU2DomU7 https://t.co/wK8XDODs7z,0.05000000000000002,0.5,0,,ChemistryWorld,166,False
Doozy_45,"""With US we are a much smaller negotiator, against a much bigger country. I want us to continue to be a proud members of EU""
#GE2019 #Brexit https://t.co/wySE9wGJxa",0.26666666666666666,0.6666666666666666,0,,,164,False
911Amelia,"Boris working on behalf of Britain:
Delivering Brexit 
Delivering democracy. 
Determined for Britain to succeed
Determined we reach our full potential  
Determined to keep Britain safe
#BorisJohnson  @Conservatives",0.2833333333333333,0.6833333333333332,0,,,214,False
Brown666W,"Secret US-UK trade talks have revealed a threat to some of Scotland’s most famous produce, such as Whisky, Arbroath Smokies, Scottish farmed salmon and Stornoway Black Pudding. #Brexit #GE19 #VoteSNP",0.08666666666666667,0.6266666666666667,0, @HannahB4LiviMP,,199,True
Doozy_45,"""It's a bit odd. PM who's been called the 'British Trump' by Donald Trump, is now cold shouldering him? 🔥

#GE2019 #Brexit

@adamboultonSKY https://t.co/Eze8REEowA",-0.25555555555555554,0.4166666666666667,0, @Doozy_45,,163,True
esilasian,"@HackedOffHugh @RemainAlliance @faizashaheen Anyone looking to #VoteTactically can compare all the #TacticalVoting advice websites here 👇🏻 by typing in the name of their constituency.

https://t.co/5zioTzLhpd

#GE2019 #Brexit #VoteThemAllOut",0.0,0.0,0, @TheStephenRalph,,241,True
intuoridium,Hear Hear ! let's kick them out of town @Dave4Darlington,0.0,0.0,0,,,56,False
TerryTmcgookin,"More comedy gold...as Jezza's dim old squeeze makes a rare appearance on TV during the election period..

Maitlis will probably get a good ticking off though from the Beebs Marxist managers! https://t.co/Ime9HKWsIb",0.375,0.54,0, @Gus40260039,,214,True
Doozy_45,"""You say 'Get Brexit Done' etc.. like its a tooth pulling exercise. What's actually good about Brexit?""

#GE2019 #Brexit

@adamboultonSKY https://t.co/V6FnIJeqIe",0.7,0.6000000000000001,0, @Doozy_45,,161,True
alfienoakes128,Ah those brexit benefits ...they should  lay off any workers who voted brexit first as they knew exactly what they were voting for and don't mind short term pain. https://t.co/k4KJOszPb4,0.16666666666666666,0.29444444444444445,0, @terrychristian,,186,True
RNiallDMartin,"@BurbridgeHt @rjbarfield1 @HuwSayer Except of course when the facts rather inconveniently don’t support his narrative (eg on #Brexit), at which point alternative facts will be required",-0.6,1.0,0, @Andrew_Campling,,184,True
Doozy_45,"Born LIAR!!

Q: ""Should the NHS be on the table in trade talks?

Trump: Well I've never really thought about it

#GE2019 #Brexit #NHS https://t.co/Q6JFM2KOa6",-0.1,0.2,0, @Doozy_45,,157,True
AlanFarrimond,"Q: Would The NHS Be Under Threat From The US Under The Conservative Party?

#GeneralElection2019 #Brexit #NHS",0.0,0.0,0, @Doozy_45,,109,True
Doozy_45,"""Why should we trust Trump? What Trump says today, might be completely irrelevant to what happens over next 5/10 years""
#GE2019 #Brexit #NHS https://t.co/V7g3rmfuHS",-0.25,0.5,0, @Doozy_45,,164,True
Floodlock,@joswinson Talking about damaging peoples lives aside from #Brexit it bothers me to see the government still advertising sandbags for #flood preparation. https://t.co/NSwRnOrMBc Here's a better British innovation to share and help us prepare ourselves for the #ClimateEmergency https://t.co/V4GUW73ri6,0.25,0.25,0,,joswinson,301,False
Doozy_45,"America First. Britain Last

Trump
""I love this country. But I'm representing the US. I'm representing us 'strong'!!'""

#GE2019 #Brexit #NHS https://t.co/ItWTFSWw0m",0.3567708333333333,0.43333333333333335,0, @Doozy_45,,164,True
ganais_anais,"LBC Remainer O'Brien &amp; his LBC clique only see anger in Leavers...

just as the insane think they are the only sane ones.

LBC Blocks Leavers &amp; all who tell  uncomfortable @global truths 
to make O'Brien's 15 hours of proEU propaganda easier for him.

#Brexit #NoDeal #OBINGO",-0.3285714285714286,0.6142857142857142,0,,,283,False
AlbertoCunha15,"Trump repeats his lie that he called #Brexit the day before it happened on his Scotland golf course, having endorsed the idea.

He did not make those comments on his golf course until the day *after* Brexit.
https://t.co/gXMWU1k9Cc",0.0,0.0,0, @DaveKeating,,231,True
Dorset_Owl,Vote Tory get Trump!,0.0,0.0,0,,,20,False
Doozy_45,"On US Trade Deal

""As a small country on our own, we will be bowled over by a much bigger country like the United States"" 

#GE2019 #Brexit https://t.co/BZWnHDHInM",0.11666666666666665,0.6333333333333333,0, @Doozy_45,,163,True
IanTwatter,Is anyone actually shocked by this? The arrogance of @MrNishKumar is clear for all to see and his case of #BrexitDerangementSyndrome has only been getting worse. He is a vicious narcissist with a victim complex. #Brexit #GE2019 https://t.co/UL7l28bTA4,-0.3392857142857143,0.6047619047619047,0, @Barnesy19,,251,True
RanDan76448882,....to see ourselves as others see us #UKOK #Brexit #GE19 https://t.co/KXJA0bDYRh,0.0,0.0,0, @StirlingTories,,81,True
Doozy_45,"""With US we are a much smaller negotiator, against a much bigger country. I want us to continue to be a proud members of EU""
#GE2019 #Brexit https://t.co/wySE9wGJxa",0.26666666666666666,0.6666666666666666,0, @Doozy_45,,164,True
AIDANTURNER4,"UK in changing Europe has pub’d #Brexit manifesto paper. ‘Get Brexit Done’ the slogan, but how &amp; what it means for the economy will be story of 2020 if BJ wins. Estimates of fiscal impact of Tory deal helps explain why manifesto light on tax/spend commitment. PM’ll need latitude https://t.co/WUdd8Zd9SQ",0.35,0.44999999999999996,0, @BethRigby,,307,True
ueeeevo,Newlands Road may not be in Cardiff North but Labour-led #Cardiff Council leaves rubbish to blot our city's landscape. #GE2019 #BXPWales #BrexitParty #ChangePoliticsForGood  #CardiffNorth #GeneralElection2019 #Brexit https://t.co/4VoafwYGej,0.0,0.0,0, @WelshButler,,240,True
CountrySkills,"America First. Britain Last

Trump
""I love this country. But I'm representing the US. I'm representing us 'strong'!!'""

#GE2019 #Brexit #NHS https://t.co/ItWTFSWw0m",0.3567708333333333,0.43333333333333335,0, @Doozy_45,,164,True
uflo5,"""With US we are a much smaller negotiator, against a much bigger country. I want us to continue to be a proud members of EU""
#GE2019 #Brexit https://t.co/wySE9wGJxa",0.26666666666666666,0.6666666666666666,0, @Doozy_45,,164,True
MHCLawyers,We explore the process that governs obtaining evidence in Ireland for use in litigation in other countries. We also consider the likely implications of #Brexit on the procedure for taking evidence in Ireland for use in proceedings in the UK. https://t.co/lGfU1GNxEQ https://t.co/fbv59Kdn18,-0.0625,0.6875,0,,,289,False
HarrowHAD,Election 2019: #Brexit Party ignores disabled people in manifesto ‘contract’ https://t.co/1RvXUynWfU,-0.2,0.3,0,,,100,False
BettinaSRoss1,"Is it a good day to tweet this?

#Brexit #StopBrexit 
#Trump #StopTrump https://t.co/IAwu8qBGu0",0.7,0.6000000000000001,0,,,95,False
BarkleyDFD,"Asked about the #NHS, #Trump said, ""I don't even know where that rumour started.. If you handed it to us on a silver platter, we'd want nothing to do with it.""

Labour persisting with the lies, that's where the rumour started.

#GE2019 #Brexit🇬🇧 https://t.co/6aombpr3Vm",0.0,0.0,0, @DarrenPlymouth,,269,True
michael_hows,Is this the way @realDonaldTrump stays out of our #politics by saying that he thinks #Brexit a good thing &amp; that #BorisJohnson is doing a great job. Seems to me #interference in our #election but the #media seem #scared to challenge him at the #press #conference @SkyNews @BBCNews,0.75,0.675,0,,,284,False
bankaudits1,Turns out that not only is Priti Patel viscous but also pretty dense ... a truly lethal combination...☠️🇬🇧☠️🇬🇧☠️🇬🇧👇,0.125,1.0,0,,,115,False
Doozy_45,Vote Tory get Trump! https://t.co/vtvHitVECN,0.0,0.0,0, @Dorset_Owl,,44,True
rentonMagaUK,Is anyone actually shocked by this? The arrogance of @MrNishKumar is clear for all to see and his case of #BrexitDerangementSyndrome has only been getting worse. He is a vicious narcissist with a victim complex. #Brexit #GE2019 https://t.co/UL7l28bTA4,-0.3392857142857143,0.6047619047619047,0, @Barnesy19,,251,True
RedHerringN,"@mikegalsworthy .Trump here saying the NHS is not on the table when he clearly said it definitely is on the table.
#Trump #NHS #Brexit #GE2019 
#tradedeal #raab #lorraine #TrumpUKVisit https://t.co/a8chERuOqE",0.05000000000000001,0.44166666666666665,0,,mikegalsworthy,208,False
OldBobCyprus,"""With US we are a much smaller negotiator, against a much bigger country. I want us to continue to be a proud members of EU""
#GE2019 #Brexit https://t.co/wySE9wGJxa",0.26666666666666666,0.6666666666666666,0, @Doozy_45,,164,True
LesleyM93753836,"@Nigel_Farage Correct, clinical and concise ! Well said Mr Farage ✔️ #brexit #britainfirst #UK   #Tories",0.125,0.6,0, @WestoverAllan,,104,True
BeachRights4All,@JanRickey @mikeipi @FairyQ15 @cockyrascal @meeks_vince @Princes31725075 @EyesOnTheHoriz1 @snyder777 @delmoboy @Joanie513 @Odaatsue @Danie1607 @MoreLiberty4Me @EarlHurrey @KevinKtk789 @realFakeJoeKing @MichaelDadiego @QmagaMike @MissILmom I PROUDLY FB ALL #MAGA #KAG #BREXIT #ProLife‼️ #UnitedWeStand‼️ 🇺🇸❤️🇺🇸,0.8,1.0,0,,JanRickey,309,False
uflo5,"""Why should we trust Trump? What Trump says today, might be completely irrelevant to what happens over next 5/10 years""
#GE2019 #Brexit #NHS https://t.co/V7g3rmfuHS",-0.25,0.5,0, @Doozy_45,,164,True
granodiorite11,Errrm now @BorisJohnson knows how it feels. Seeing as we can't trust him! He's only trying to distance himself from @realDonaldTrump because he knows that link is turning more Tory lovers off! We need #RacistPresident to endorse BoJo during visit! https://t.co/VG9sUQfD25,0.390625,0.75,0, @lpz3,,271,True
TraceyMac_,#Raab #GE2019 #GE19 #Brexit - Don't trust anything this man says - Tory minister admits authoring pamphlet pushing privatisation of #NHS hospitals https://t.co/LSAuMOtJBi,0.0,0.0,0, @4WellnessToday,,170,True
brianedoherty08,"It's here! Our new report on what the various manifestos have to say about Brexit #GeneralElection2019, #GeneralElection, #Election2019, #Brexit, #ConservativeManifesto, #LabourManifesto, #LibDems, #SNP, #PlaidCymru, #Greens, #BrexitParty 1/25 https://t.co/gLg4aUKaQW",0.06818181818181818,0.4772727272727273,0, @anandMenon1,,267,True
DaveCampaigns,"I’m making NO apologies for retweeting this. I’d love it if just a few of my followers did.

If our Government can’t support ONE of its subjects, how can it promise to support all its subjects?

#FreeNazanin https://t.co/Ola8EQshu8",0.15,0.35,0, @AlecChops,,231,True
philhmitchell54,On the run up to Xmas let’s all get festive by voting for Ann Widdecombe Brexit Party in #Plymouth #suttondevonport so we can celebrate that the result of the referendum will be completed !! https://t.co/P7SpUofiXw,0.0,0.0,0, @BrexitPlymouth,,214,True
Colin_Todhunter,The irony isn't lost. My new piece touches on the UK media's reluctance to report on the impact of #pesticides and it appears today on the editorial page of Dhaka-based New Age newspaper. Global health crisis &amp; pesticides #Bayer #GMOs #agroecology #Brexit https://t.co/QHKPtLkbKC,0.0909090909090909,0.30303030303030304,0,,,283,False
Roelandpaul,@CatharineHoey @GuidoFawkes If you don’t get answers or get an answer like get Brexit done or get an answer about labour instead of about the Tories you are completely entitled to repeat the question endlessly. Boris Johnson is a coward as to frightened to be interviewed by Andrew Neil. A coward. #Brexit,-0.012499999999999997,0.575,0,,CatharineHoey,305,False
sobon99,"#GoodNews

Time's up for the #Luxembourg free lunch?

Now that #Junker has gone it has lost it's protection from #EU money-grab:

https://t.co/NaRIdOaD46

#UK #Parliament #USA #NYSE #FTSE #London #EuroZone @BorusJohnson #tax #WTO #Brexit",0.4,0.8,0, @sobon99,,237,True
PaulSettles4,"@Millar_Colin The two statements here are completely consistent.

I know you like JC but do you really have to go for #Brexit levels of delusion with this thread?

@jeremycorbyn is the handmaiden of #Brexit &amp; literally almost any other MP as LotO would be miles ahead &amp; heading for a landslide.",0.10833333333333334,0.27499999999999997,0,,Millar_Colin,302,False
ChristopherDug2,"Kay: How important is US trade deal?

Fox: Well the US is about 19% of our exports

Kay: But EU is about 40%?

Fox: Its 44%

#GE2019 #Brexit https://t.co/YXGzMTTY9X",0.4,1.0,0, @Doozy_45,,164,True
BercowsH,"@SarahRosemary3 @BethRigby Another failing from our (mainly TV) news media.

""Get #Brexit Done!"" has been the most popular of Johnson's meaningless, Cummings-inspired election slogans but I am yet to hear a single journalist say ""Even if he wins, it will take years to actually ""get it done.""

#Shoddy",0.09211309523809522,0.468452380952381,0,,SarahRosemary3,301,False
1tara1,"@UKLabour Earlier this year, #channel4news did the #BrexitInbetweeners, speaking to young people aged 18-24.

That didn't go well either. Funny what happens when the lefty lovies speak to real people 🤭

@Femi_Sorry had to comfort eat a box of doughnuts afterwards 🤣

#GE2019 #Brexit https://t.co/wzuHWjuD3c",0.09,0.5199999999999999,0, @addicted2newz,,306,True
BeachRights4All,@KAG1776MAGA @mikeipi @_carolina_girl_ @AskmoreNorman @GreyBeard_Biker @SweetTex93 @inthecopa @RL9631 @KI4FDW @BlueSea1964 @ShotsRangOut @ElaineEbk @RPowell2011 @BullPup2A @ari_russian @buttersflykiss @Burn1tD0wn @Trump2020Family @RodHillis1 @ReallyKW I PROUDLY FB ALL #MAGA #KAG #BREXIT #ProLife‼️ #UnitedWeStand‼️ 🇺🇸❤️🇺🇸,0.8,1.0,0,,KAG1776MAGA,322,False
MrMalky,How could a Home Secretary not know that as UK isn’t part of Schengen it has maintained its own Border checks for everyone coming from outside the #EU?  Moreover #Brexit will actually weaken our border security by weakening security co- operation with our closest neighbours. https://t.co/3i7CdVsGVA,0.19999999999999998,0.38333333333333336,0, @Feorlean,,299,True
ma66ri,"Kay: How important is US trade deal?

Fox: Well the US is about 19% of our exports

Kay: But EU is about 40%?

Fox: Its 44%

#GE2019 #Brexit https://t.co/YXGzMTTY9X",0.4,1.0,0, @Doozy_45,,164,True
realclintonb,I’m afraid even I cannot bring back to life Pat Mountain’s political death. Oh dear. #patmountain #brexit #UKIP #morons #turkeysvotingforchristmas #OtherRacistParties,-0.35,0.5,0,,,166,False
Phil_Jones01,Vote Tory get Trump! https://t.co/vtvHitVECN,0.0,0.0,0, @Dorset_Owl,,44,True
judicature,The @BBCNews should reflect on how it's perceived. There's no smoke without fire. #GE2019 #Brexit https://t.co/lRhqMhkwU3,0.0,0.0,0, @MATTxLAW,,121,True
helenhims,@cherbic555 @LewtonSerena5 @guidafaceguida @Conservatives @brexitparty_uk It kind of proved how sincere their commitment to #Brexit is though!,0.6125,0.7,0,,cherbic555,142,False
AP_Doramaqueen,"The underlying ideology of Johnson and his ERG colleagues is fundamentally Thatcherite in nature. They believe in deregulated free market economics, low taxes, a small state, and erosion of workers rights. All this will be facilitated by a hard #Brexit or no deal Brexit",-0.035416666666666666,0.5104166666666666,0, @cpeedell,,270,True
